asin,name,brand,price,ratings,image,srcset,url
B086WQRLT1,"Kaftan - Vestido largo de estilo oriental de poliéster con bubú africano para mujer, kaftán djellaba",Ethnique Mode,"13,18 €","5,0 de 5 estrellas",https://m.media-amazon.com/images/I/81w7U3ryQWL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/81w7U3ryQWL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/81w7U3ryQWL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/81w7U3ryQWL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/81w7U3ryQWL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/81w7U3ryQWL._AC_UL960_QL65_.jpg 3x",/Kaftan-oriental-poli%C3%A9ster-africano-djellaba/dp/B086WQRLT1/ref=sr_1_13362?dchild=1&qid=1593188327&s=apparel&sr=1-13362
B086WMT8BW,Motivi : Vestido camisero acampanado Beige 44 (Italian Size),Motivi,"98,90 €",-1,https://m.media-amazon.com/images/I/61vHRPDq5YL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61vHRPDq5YL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61vHRPDq5YL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61vHRPDq5YL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61vHRPDq5YL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61vHRPDq5YL._AC_UL960_QL65_.jpg 3x",/Motivi-Vestido-camisero-acampanado-Italian/dp/B086WMT8BW/ref=sr_1_13363?dchild=1&qid=1593188327&s=apparel&sr=1-13363
B086WML298,Motivi : Vestido camisero acampanado Beige 42 (Italian Size),Motivi,"98,90 €",-1,https://m.media-amazon.com/images/I/61vHRPDq5YL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61vHRPDq5YL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61vHRPDq5YL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61vHRPDq5YL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61vHRPDq5YL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61vHRPDq5YL._AC_UL960_QL65_.jpg 3x",/Motivi-Vestido-camisero-acampanado-Italian/dp/B086WML298/ref=sr_1_13364?dchild=1&qid=1593188327&s=apparel&sr=1-13364
B086WF5Y5H,"GONGMICF 2020 Verano Nuevo Talla Grande Vestido Casual Vestido Suelto Vestido Sin Mangas con Hombros Descubiertos, Cremallera, Elegante Vestido De Encaje Floral, Vestido Largo con Vuelo",GONGMICF,"55,99 €",-1,https://m.media-amazon.com/images/I/51uZsQGb6eL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/51uZsQGb6eL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/51uZsQGb6eL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/51uZsQGb6eL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/51uZsQGb6eL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/51uZsQGb6eL._AC_UL960_QL65_.jpg 3x",/GONGMICF-Vestido-Descubiertos-Cremallera-Elegante/dp/B086WF5Y5H/ref=sr_1_13365?dchild=1&qid=1593188327&s=apparel&sr=1-13365
B086WDJZNP,Vestido de Tirantes para Mujer Vestidos de Encaje sin Manga con Cuello en V Mini Vestido de Bowknot sin Espalda para Casual Cóctel Fiesta Playa,Loalirando,"15,99 €",-1,https://m.media-amazon.com/images/I/31LZtxS1FxL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/31LZtxS1FxL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/31LZtxS1FxL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/31LZtxS1FxL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/31LZtxS1FxL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/31LZtxS1FxL._AC_UL960_QL65_.jpg 3x",/Vestido-Tirantes-Vestidos-Bowknot-Espalda/dp/B086WDJZNP/ref=sr_1_13366?dchild=1&qid=1593188327&s=apparel&sr=1-13366
B086WB9715,Vestidos de Manga Corta para Mujer Suelto Casual Gradient Print Home Holiday T Shirt Beach Vestido de 3/4 de Longitud Tallas Grandes Vestidos de Verano con Cuello en V con Bolsillos,Hongxin,"9,98 €",-1,https://m.media-amazon.com/images/I/51hxud4F3HL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/51hxud4F3HL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/51hxud4F3HL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/51hxud4F3HL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/51hxud4F3HL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/51hxud4F3HL._AC_UL960_QL65_.jpg 3x",/Hongxin-Vestidos-Gradient-Longitud-Bolsillos/dp/B086WB9715/ref=sr_1_13367?dchild=1&qid=1593188327&s=apparel&sr=1-13367
B086W9BZLL,Vestidos de Manga Corta para Mujer Camiseta de Fiesta Informal con Estampado de Camuflaje Suelto Vestido Largo hasta la Rodilla de Playa Vestidos de Cuello Redondo de Verano de Talla Grande,Hongxin,"9,98 €",-1,https://m.media-amazon.com/images/I/61C9WoLEa-L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61C9WoLEa-L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61C9WoLEa-L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61C9WoLEa-L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61C9WoLEa-L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61C9WoLEa-L._AC_UL960_QL65_.jpg 3x",/Hongxin-Vestidos-Camiseta-Estampado-Camuflaje/dp/B086W9BZLL/ref=sr_1_13368?dchild=1&qid=1593188327&s=apparel&sr=1-13368
B086W5G165,Vestido de Mujer con Tiras de Espagueti sin Mangas Mini Vestido de Skater Sexy Cuello en V Vestido Corto,AlvaQ,0€,-1,https://m.media-amazon.com/images/I/61YKHRfFb1L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61YKHRfFb1L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61YKHRfFb1L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61YKHRfFb1L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61YKHRfFb1L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61YKHRfFb1L._AC_UL960_QL65_.jpg 3x",/AlvaQ-Vestido-Espagueti-Mangas-Skater/dp/B086W5G165/ref=sr_1_13369?dchild=1&qid=1593188327&s=apparel&sr=1-13369
B086W12CJV,"Kingwo - Vestido corto para mujer, sin mangas, con estampado floral",Kingwo_Dress,"8,83 €",-1,https://m.media-amazon.com/images/I/61dIkyKw8FL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61dIkyKw8FL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61dIkyKw8FL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61dIkyKw8FL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61dIkyKw8FL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61dIkyKw8FL._AC_UL960_QL65_.jpg 3x",/Kingwo-Vestido-mangas-estampado-floral/dp/B086W12CJV/ref=sr_1_13370?dchild=1&qid=1593188327&s=apparel&sr=1-13370
B086VZJYG6,Onlrikka S/L Dress Jrs Vestido para Mujer,Only,"27,07 €",-1,https://m.media-amazon.com/images/I/71+-jj4OfeL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/71+-jj4OfeL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71+-jj4OfeL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71+-jj4OfeL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71+-jj4OfeL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71+-jj4OfeL._AC_UL960_QL65_.jpg 3x",/Only-ONLRIKKA-Dress-Vestido-Negro/dp/B086VZJYG6/ref=sr_1_13371?dchild=1&qid=1593188327&s=apparel&sr=1-13371
B086VZ7M5C,"Kingwo - Vestido corto con cuello en V profundo sin mangas con volantes en cascada, con tirantes, estampado de lunares y encaje, con volantes, vestido corto",Kingwo_Dress,"11,04 €",-1,https://m.media-amazon.com/images/I/71mbF5xHb+L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/71mbF5xHb+L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71mbF5xHb+L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71mbF5xHb+L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71mbF5xHb+L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71mbF5xHb+L._AC_UL960_QL65_.jpg 3x",/Kingwo-profundo-volantes-tirantes-estampado/dp/B086VZ7M5C/ref=sr_1_13372?dchild=1&qid=1593188327&s=apparel&sr=1-13372
B086VYSPYK,Onlnoma S/S Dress Jrs Vestido para Mujer,Only,"40,94 €",-1,https://m.media-amazon.com/images/I/619jE1Ji+5L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/619jE1Ji+5L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/619jE1Ji+5L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/619jE1Ji+5L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/619jE1Ji+5L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/619jE1Ji+5L._AC_UL960_QL65_.jpg 3x",/Only-ONLNOMA-Dress-Vestido-Negro/dp/B086VYSPYK/ref=sr_1_13373?dchild=1&qid=1593188327&s=apparel&sr=1-13373
B086VYMJN3,Mujer Casual Vestidos Bohemio Verano Playa Fiesta Floral Manga Corta Cuello en V Corto Camiseta Vestidos Chic Elegante Mini Vestidos,Onsoyours,"11,69 €",-1,https://m.media-amazon.com/images/I/61yN-8dD4VL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61yN-8dD4VL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61yN-8dD4VL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61yN-8dD4VL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61yN-8dD4VL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61yN-8dD4VL._AC_UL960_QL65_.jpg 3x",/Onsoyours-Vestidos-Bohemio-Camiseta-Elegante/dp/B086VYMJN3/ref=sr_1_13374?dchild=1&qid=1593188327&s=apparel&sr=1-13374
B086VYGS7Z,Mujer Casual Vestido Manga Corta Verano Playa Camiseta Vestido Cuello en V Suelto Mini Vestidos,Onsoyours,"5,99 €",-1,https://m.media-amazon.com/images/I/61iamw1OmSL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61iamw1OmSL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61iamw1OmSL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61iamw1OmSL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61iamw1OmSL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61iamw1OmSL._AC_UL960_QL65_.jpg 3x",/Onsoyours-Casual-Vestido-Camiseta-Vestidos/dp/B086VYGS7Z/ref=sr_1_13375?dchild=1&qid=1593188327&s=apparel&sr=1-13375
B086VYBL1S,Vestido De Mujer Estilo Vintage Sin Mangas Sin Mangas Punto Ropa de Fiesta Informal Impreso Cuello Redondo Fiesta En La Playa Vestido Largo con Cinturón,Saoye Fashion,"16,94 €",-1,https://m.media-amazon.com/images/I/61USL9702aL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61USL9702aL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61USL9702aL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61USL9702aL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61USL9702aL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61USL9702aL._AC_UL960_QL65_.jpg 3x",/Vestido-Vintage-Informal-Impreso-Cintur%C3%B3n/dp/B086VYBL1S/ref=sr_1_13376?dchild=1&qid=1593188327&s=apparel&sr=1-13376
B086VXQK6B,"Godfai Vestido Dividido con Hombros Descubiertos En Color Liso para Mujer,Natural,M",Godfai,"30,99 €",-1,https://m.media-amazon.com/images/I/41Buwz4AabL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/41Buwz4AabL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/41Buwz4AabL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/41Buwz4AabL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/41Buwz4AabL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/41Buwz4AabL._AC_UL960_QL65_.jpg 3x",/Godfai-Vestido-Dividido-Hombros-Descubiertos/dp/B086VXQK6B/ref=sr_1_13377?dchild=1&qid=1593188327&s=apparel&sr=1-13377
B086VWC4BP,Camisa De Mujer Camisa A Cuadros De Manga Larga Camisa Ropa de Fiesta A Cuadros Camisa Vestido Vestido Blush Vestido De Rebeca Extragrande Vestido Camisa Vestido A Cuadros,Saoye Fashion,"12,65 €",-1,https://m.media-amazon.com/images/I/612BZgEnr3L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/612BZgEnr3L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/612BZgEnr3L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/612BZgEnr3L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/612BZgEnr3L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/612BZgEnr3L._AC_UL960_QL65_.jpg 3x",/Camisa-Cuadros-Fiesta-Vestido-Extragrande/dp/B086VWC4BP/ref=sr_1_13378?dchild=1&qid=1593188327&s=apparel&sr=1-13378
B086VVQGLT,Vestido para Mujer,Esprit,"67,68 €",-1,https://m.media-amazon.com/images/I/81NxgrjlX6L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/81NxgrjlX6L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/81NxgrjlX6L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/81NxgrjlX6L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/81NxgrjlX6L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/81NxgrjlX6L._AC_UL960_QL65_.jpg 3x",/Esprit-Vestido-050EE1E326-Wei%C3%9F-Mujer/dp/B086VVQGLT/ref=sr_1_13379?dchild=1&qid=1593188327&s=apparel&sr=1-13379
B086VVNHNK,"Vestido, 050EE1E343, Blau para Mujer",Esprit,"34,54 €",-1,https://m.media-amazon.com/images/I/71gJHUu3UcL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/71gJHUu3UcL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71gJHUu3UcL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71gJHUu3UcL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71gJHUu3UcL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71gJHUu3UcL._AC_UL960_QL65_.jpg 3x",/Esprit-Vestido-050EE1E343-Blau-Mujer/dp/B086VVNHNK/ref=sr_1_13380?dchild=1&qid=1593188327&s=apparel&sr=1-13380
B086VVNHGB,"050EE1E317 Vestido, 001/Black, L para Mujer",Esprit,"39,99 €",-1,https://m.media-amazon.com/images/I/71at0UJCP0L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/71at0UJCP0L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71at0UJCP0L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71at0UJCP0L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71at0UJCP0L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71at0UJCP0L._AC_UL960_QL65_.jpg 3x",/Esprit-050EE1E317-Vestido-Black-Mujer/dp/B086VVNHGB/ref=sr_1_13381?dchild=1&qid=1593188327&s=apparel&sr=1-13381
B086VVKX2L,"Vestido, 050EE1E344, Rot para Mujer",Esprit,"43,08 €",-1,https://m.media-amazon.com/images/I/81WVFYxgsTL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/81WVFYxgsTL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/81WVFYxgsTL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/81WVFYxgsTL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/81WVFYxgsTL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/81WVFYxgsTL._AC_UL960_QL65_.jpg 3x",/Esprit-Vestido-050EE1E344-para-Mujer/dp/B086VVKX2L/ref=sr_1_13382?dchild=1&qid=1593188327&s=apparel&sr=1-13382
B086VVKWV5,"Vestido, 050EE1E310, Weiß para Mujer",Esprit,"53,12 €",-1,https://m.media-amazon.com/images/I/610zT4HA+sL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/610zT4HA+sL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/610zT4HA+sL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/610zT4HA+sL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/610zT4HA+sL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/610zT4HA+sL._AC_UL960_QL65_.jpg 3x",/Esprit-Vestido-050EE1E310-Wei%C3%9F-Mujer/dp/B086VVKWV5/ref=sr_1_13383?dchild=1&qid=1593188327&s=apparel&sr=1-13383
B086VVKWQ4,Esprit Vestido para Mujer,edc by Esprit,"53,26 €",-1,https://m.media-amazon.com/images/I/71zmEd6fYSL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/71zmEd6fYSL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71zmEd6fYSL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71zmEd6fYSL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71zmEd6fYSL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71zmEd6fYSL._AC_UL960_QL65_.jpg 3x",/edc-Esprit-Vestido-050cc1e323-Mujer/dp/B086VVKWQ4/ref=sr_1_13384?dchild=1&qid=1593188327&s=apparel&sr=1-13384
B086VVKGLV,Esprit Vestido para Mujer,edc by Esprit,"42,63 €",-1,https://m.media-amazon.com/images/I/61tc4iqzU8L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61tc4iqzU8L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61tc4iqzU8L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61tc4iqzU8L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61tc4iqzU8L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61tc4iqzU8L._AC_UL960_QL65_.jpg 3x",/edc-Esprit-Vestido-050CC1E330-Mujer/dp/B086VVKGLV/ref=sr_1_13385?dchild=1&qid=1593188327&s=apparel&sr=1-13385
B086VVKGL6,"Esprit Vestido, 050cc1e325, XXXL/46 para Mujer",edc by Esprit,"34,50 €",-1,https://m.media-amazon.com/images/I/61U7lTlV-RL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61U7lTlV-RL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61U7lTlV-RL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61U7lTlV-RL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61U7lTlV-RL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61U7lTlV-RL._AC_UL960_QL65_.jpg 3x",/edc-Esprit-Vestido-050cc1e325-Mujer/dp/B086VVKGL6/ref=sr_1_13386?dchild=1&qid=1593188327&s=apparel&sr=1-13386
B086VVJGPV,"Vestido, 050EE1E346, Gelb para Mujer",Esprit,"43,08 €",-1,https://m.media-amazon.com/images/I/91h8942me4L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/91h8942me4L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/91h8942me4L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/91h8942me4L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/91h8942me4L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/91h8942me4L._AC_UL960_QL65_.jpg 3x",/Esprit-Vestido-050EE1E346-Gelb-Mujer/dp/B086VVJGPV/ref=sr_1_13387?dchild=1&qid=1593188327&s=apparel&sr=1-13387
B086VVJGPS,"Vestido, 050EE1E346, Gelb para Mujer",Esprit,"43,08 €",-1,https://m.media-amazon.com/images/I/71vRNAgYRLL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/71vRNAgYRLL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71vRNAgYRLL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71vRNAgYRLL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71vRNAgYRLL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71vRNAgYRLL._AC_UL960_QL65_.jpg 3x",/Esprit-Vestido-050EE1E346-Gelb-Mujer/dp/B086VVJGPS/ref=sr_1_13388?dchild=1&qid=1593188327&s=apparel&sr=1-13388
B086VVJGNQ,"Vestido, 050EE1E343, Rot para Mujer",Esprit,"34,54 €",-1,https://m.media-amazon.com/images/I/71TJk9NsGIL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/71TJk9NsGIL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71TJk9NsGIL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71TJk9NsGIL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71TJk9NsGIL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71TJk9NsGIL._AC_UL960_QL65_.jpg 3x",/Esprit-Vestido-050EE1E343-para-Mujer/dp/B086VVJGNQ/ref=sr_1_13389?dchild=1&qid=1593188327&s=apparel&sr=1-13389
B086VVHRK1,"Vestido, 050EE1E346, Blau para Mujer",Esprit,"43,08 €",-1,https://m.media-amazon.com/images/I/818KH0FcdQL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/818KH0FcdQL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/818KH0FcdQL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/818KH0FcdQL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/818KH0FcdQL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/818KH0FcdQL._AC_UL960_QL65_.jpg 3x",/Esprit-Vestido-050EE1E346-Blau-Mujer/dp/B086VVHRK1/ref=sr_1_13390?dchild=1&qid=1593188327&s=apparel&sr=1-13390
B086VVHRHY,"Vestido, 050ee1e343, XXXL/46 para Mujer",Esprit,"34,64 €",-1,https://m.media-amazon.com/images/I/71TJk9NsGIL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/71TJk9NsGIL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71TJk9NsGIL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71TJk9NsGIL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71TJk9NsGIL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71TJk9NsGIL._AC_UL960_QL65_.jpg 3x",/Esprit-Vestido-050ee1e343-XXXL-Mujer/dp/B086VVHRHY/ref=sr_1_13391?dchild=1&qid=1593188327&s=apparel&sr=1-13391
B086VTX7WT,"Vestido, 050EE1E346, Blau para Mujer",Esprit,"43,21 €",-1,https://m.media-amazon.com/images/I/917uDET7l8L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/917uDET7l8L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/917uDET7l8L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/917uDET7l8L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/917uDET7l8L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/917uDET7l8L._AC_UL960_QL65_.jpg 3x",/Esprit-Vestido-050EE1E346-Blau-Mujer/dp/B086VTX7WT/ref=sr_1_13392?dchild=1&qid=1593188327&s=apparel&sr=1-13392
